id,label,ontology,synonyms,uri
245707008,Entire amelocemental junction of tooth,SNOMED CT,Amelocemental junction of tooth|ACJ - Amelocemental junction of tooth,http://purl.bioontology.org/ontology/SNOMEDCT/245707008
245709006,Part of root of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245709006
245710001,Coronal third of root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245710001
245711002,Middle third of root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245711002
245712009,Tooth root surface,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245712009
245713004,Entire lateral surface of root of tooth,SNOMED CT,Labial surface of root|Buccal surface of tooth root,http://purl.bioontology.org/ontology/SNOMEDCT/245713004
245714005,Palatal surface of root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245714005
245715006,Lingual surface of root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245715006
245716007,Mesial surface of root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245716007
245717003,Distal surface of root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245717003
245718008,Entire buccal cusp,SNOMED CT,Buccal cusp,http://purl.bioontology.org/ontology/SNOMEDCT/245718008
245719000,Palatal cusp,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245719000
245720006,Entire lingual cusp,SNOMED CT,Lingual cusp,http://purl.bioontology.org/ontology/SNOMEDCT/245720006
245721005,Entire mesiobuccal cusp,SNOMED CT,Mesiobuccal cusp,http://purl.bioontology.org/ontology/SNOMEDCT/245721005
245722003,Mesiopalatal cusp,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245722003
245723008,Entire mesiolingual cusp,SNOMED CT,Mesiolingual cusp,http://purl.bioontology.org/ontology/SNOMEDCT/245723008
245724002,Entire distobuccal cusp,SNOMED CT,Distobuccal cusp,http://purl.bioontology.org/ontology/SNOMEDCT/245724002
245725001,Distopalatal cusp,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245725001
245726000,Entire distolingual cusp,SNOMED CT,Distolingual cusp,http://purl.bioontology.org/ontology/SNOMEDCT/245726000
245727009,Distal cusp,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245727009
245728004,Entire tooth root,SNOMED CT,Tooth root,http://purl.bioontology.org/ontology/SNOMEDCT/245728004
245729007,Single tooth root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245729007
245730002,Buccal tooth root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245730002
245731003,Palatal tooth root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245731003
245732005,Lingual tooth root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245732005
245733000,Mesiobuccal tooth root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245733000
245734006,Distobuccal tooth root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245734006
245735007,Mesial tooth root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245735007
245736008,Distal tooth root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245736008
245737004,Tooth root bifurcation,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245737004
245738009,Tooth root trifurcation,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245738009
245739001,Developmental groove of root,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245739001
245740004,Pulp chamber of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245740004
245741000,Entire coronal pulp of tooth,SNOMED CT,Coronal pulp chamber,http://purl.bioontology.org/ontology/SNOMEDCT/245741000
245742007,Pulp horn,SNOMED CT,Pulp cornus,http://purl.bioontology.org/ontology/SNOMEDCT/245742007
245743002,Entire root canal of tooth,SNOMED CT,Pulp canal of tooth|Radicular pulp canal,http://purl.bioontology.org/ontology/SNOMEDCT/245743002
245744008,Mesial pulp canal of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245744008
245745009,Distal pulp canal of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245745009
245746005,Palatal pulp canal of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245746005
245747001,Buccal pulp canal of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245747001
245748006,Mesiobuccal pulp canal of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245748006
245749003,Mesiolingual pulp canal of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245749003
245750003,Distobuccal pulp canal of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245750003
245751004,Distolingual pulp canal of tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245751004
245752006,Entire pulp of auxiliary canal of tooth,SNOMED CT,Furcal pulp canal of tooth|Accessory pulp canal of tooth|Lateral pulp canal of tooth,http://purl.bioontology.org/ontology/SNOMEDCT/245752006
245753001,Entire gingival sulcus,SNOMED CT,Gingival crevice,http://purl.bioontology.org/ontology/SNOMEDCT/245753001
245755008,Buccal gingival crevice,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245755008
245756009,Labial gingival crevice,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245756009
245757000,Lingual gingival crevice,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245757000
245758005,Mesial gingival crevice,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245758005
245759002,Distal gingival crevice,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245759002
245760007,Entire free surface of gingiva,SNOMED CT,Marginal gingivae,http://purl.bioontology.org/ontology/SNOMEDCT/245760007
245761006,Buccal marginal gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245761006
245762004,Labial marginal gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245762004
245763009,Lingual marginal gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245763009
245764003,Proximal marginal gingivae,SNOMED CT,Interproximal marginal gingivae,http://purl.bioontology.org/ontology/SNOMEDCT/245764003
245765002,Col of marginal gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245765002
245766001,Mesial marginal gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245766001
245767005,Distal marginal gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245767005
245768000,Free gingival groove,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245768000
245769008,Entire interdental papilla of gingiva,SNOMED CT,Interdental papilla,http://purl.bioontology.org/ontology/SNOMEDCT/245769008
245770009,Entire attached surface of gingiva,SNOMED CT,Attached gingivae,http://purl.bioontology.org/ontology/SNOMEDCT/245770009
245771008,Buccal attached gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245771008
245772001,Labial attached gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245772001
245773006,Lingual attached gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245773006
245774000,Mucogingival junction,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245774000
245775004,Periodontal ligament,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245775004
245776003,Entire upper lip,SNOMED CT,Upper lip,http://purl.bioontology.org/ontology/SNOMEDCT/245776003
245777007,Entire lower lip,SNOMED CT,Lower lip,http://purl.bioontology.org/ontology/SNOMEDCT/245777007
245778002,Entire hard palate,SNOMED CT,Hard palate,http://purl.bioontology.org/ontology/SNOMEDCT/245778002
245779005,Entire transverse folds of palate,SNOMED CT,Rugae,http://purl.bioontology.org/ontology/SNOMEDCT/245779005
245781007,Midline of hard palate,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245781007
245782000,Entire papilla incisiva of mouth,SNOMED CT,Incisive papilla,http://purl.bioontology.org/ontology/SNOMEDCT/245782000
245783005,Junction of hard and soft palate,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245783005
245784004,Entire soft palate,SNOMED CT,Soft palate,http://purl.bioontology.org/ontology/SNOMEDCT/245784004
245785003,Entire raphe of soft palate,SNOMED CT,Midline of soft palate,http://purl.bioontology.org/ontology/SNOMEDCT/245785003
245786002,Entire floor of mouth,SNOMED CT,Floor of mouth|FOM - floor of mouth,http://purl.bioontology.org/ontology/SNOMEDCT/245786002
245787006,Entire anterior floor of mouth,SNOMED CT,Anterior floor of mouth,http://purl.bioontology.org/ontology/SNOMEDCT/245787006
245788001,Entire lateral floor of mouth,SNOMED CT,Lateral floor of mouth,http://purl.bioontology.org/ontology/SNOMEDCT/245788001
245789009,Lingual sulcus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245789009
245790000,Entire alveolar ridge,SNOMED CT,Alveolar ridge,http://purl.bioontology.org/ontology/SNOMEDCT/245790000
245791001,Entire upper alveolar ridge,SNOMED CT,Upper alveolar ridge,http://purl.bioontology.org/ontology/SNOMEDCT/245791001
245792008,Entire base of renal pyramid,SNOMED CT,Base of renal pyramid,http://purl.bioontology.org/ontology/SNOMEDCT/245792008
245793003,Anterior part of upper alveolar ridge,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245793003
245794009,Posterior part of upper alveolar ridge,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245794009
245795005,Entire lower alveolar ridge,SNOMED CT,Lower alveolar ridge|Alveolar ridge of mandible,http://purl.bioontology.org/ontology/SNOMEDCT/245795005
245796006,Anterior part of lower alveolar ridge,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245796006
245797002,Posterior part of lower alveolar ridge,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245797002
245798007,Entire retromolar area of mouth,SNOMED CT,Retromolar pad,http://purl.bioontology.org/ontology/SNOMEDCT/245798007
245799004,Entire vermilion border of upper lip,SNOMED CT,Vermilion border of upper lip,http://purl.bioontology.org/ontology/SNOMEDCT/245799004
245800000,Entire vermilion border of lower lip,SNOMED CT,Vermilion border of lower lip,http://purl.bioontology.org/ontology/SNOMEDCT/245800000
245801001,Mucosa of labial commissure,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245801001
245802008,Entire mucous membrane of lip,SNOMED CT,Labial mucosa,http://purl.bioontology.org/ontology/SNOMEDCT/245802008
245803003,Mucosa of vestibular sulcus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245803003
245804009,Mucosa of labial sulcus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245804009
245805005,Mucosa of maxillary labial sulcus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245805005
245806006,Mucosa of mandibular labial sulcus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245806006
245807002,Mucosa of buccal sulcus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245807002
245808007,Mucosa of maxillary buccal sulcus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245808007
245809004,Mucosa of mandibular buccal sulcus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245809004
245810009,Entire gingival mucous membrane,SNOMED CT,Mucosa of gum|Mucosa of gingiva|Mucosa of oral alveolar process,http://purl.bioontology.org/ontology/SNOMEDCT/245810009
245811008,Mucosa of attached region of gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245811008
245812001,Mucosa of free region of gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245812001
245813006,Mucosa of retromolar pads,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245813006
245814000,Mucosa of maxillary gingiva,SNOMED CT,Mucosa of upper gum|Mucosa of maxillary alveolar process|Mucosa of maxillary gum,http://purl.bioontology.org/ontology/SNOMEDCT/245814000
245815004,Mucosa of attached region of maxillary gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245815004
245816003,Mucosa of vestibular surfaces of gingivae,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245816003
245817007,Mucosa of vestibular surface of maxillary gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245817007
245818002,Mucosa of buccal surface of maxillary gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245818002
245819005,Mucosa of labial surface of maxillary gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245819005
245820004,Mucosa of palatal surface of maxillary gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245820004
245821000,Mucosa of free region of maxillary gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245821000
245822007,Mucosa of maxillary tuberosity,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245822007
245823002,Mucosa of mandibular gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245823002
245824008,Mucosa of attached region of mandibular gingiva,SNOMED CT,Mucosa of mandibular gum|Mucosa of mandibular alveolar process|Mucosa of lower gum,http://purl.bioontology.org/ontology/SNOMEDCT/245824008
245825009,Mucosa of vestibular surface of mandibular gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245825009
245826005,Mucosa of buccal surface of mandibular gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245826005
245827001,Mucosa of labial surface of mandibular gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245827001
245828006,Mucosa of lingual surface of mandibular gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245828006
245829003,Mucosa of free region of mandibular gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245829003
245830008,Mucosa of retromolar pads of mandibular gingiva,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245830008
245831007,Mucosa of tip of tongue,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245831007
245832000,Mucosa of base of tongue,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245832000
245833005,Mucosa of margin of tongue,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245833005
245834004,Mucosa of surface of tongue,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245834004
245835003,Mucosa of dorsal surface of tongue,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245835003
245836002,Mucosa of ventral surface of tongue,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245836002
245837006,Entire mucous membrane of floor of mouth,SNOMED CT,Mucosa of floor of mouth,http://purl.bioontology.org/ontology/SNOMEDCT/245837006
245838001,Mucosa of anterior part of floor of mouth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245838001
245839009,Mucosa of lateral part of floor of mouth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/245839009
245840006,Entire palatine mucous membrane,SNOMED CT,Mucosa of palate,http://purl.bioontology.org/ontology/SNOMEDCT/245840006
